_id,datasetfields_datautility_title,datasetfields_datautility_allowable_uses,datasetfields_metadataschema_url,pid,datasetv2_summary_publisher_name,datasetv2_summary_publisher_memberOf,datasetv2_accessibility_usage_dataUseLimitation,datasetv2_accessibility_usage_dataUseRequirements
60338d57728ddc3804b5e608,Daisy Tumour Bank,,https://healthdatagateway.org/detail/c03468f4-ba51-4d9f-a785-f041adb84724,b3ec5c18-e339-4bd8-8a59-5a3445a81f16,TISSUE DIRECTORY,ALLIANCE,[],[]
60338d87728ddc3804b5e609,ESPAC-TPlus,,https://healthdatagateway.org/detail/b9642fb3-3bee-491b-8d83-22f9de0fd77f,47f979bc-da9d-4e9e-9f2b-15e09366db04,TISSUE DIRECTORY,ALLIANCE,[],[]
60338db1728ddc3804b5e60b,Epilepsy Society Brain and Tissue Bank,,https://healthdatagateway.org/detail/54a7dd45-d6c7-4b4d-801d-2becd2b694f1,f13258c3-f85a-4772-b42e-da8a84c5064a,TISSUE DIRECTORY,ALLIANCE,[],[]
60338db3728ddc3804b5e60c,Ethical Tissue - University of Bradford,,https://healthdatagateway.org/detail/3db58c78-fc8b-49b2-a847-b43fd0184500,fdf9ac68-fc89-4adf-9a73-3a94a9974aef,TISSUE DIRECTORY,ALLIANCE,[],[]
60338dbf728ddc3804b5e60d,Freetext Dataset,,https://healthdatagateway.org/detail/ef727724-6c38-483b-b28d-8e94b5a9d7ac,0f07f939-1265-4e8b-aaa6-d897d254c2f3,BARTS HEALTH,ALLIANCE,[],[]
60338e10728ddc3804b5e60e,GP Out of Hours,,https://healthdatagateway.org/detail/ef3fbf5f-a87c-4f63-8d87-4a5f18fb4301,731dc868-3e79-4722-9b79-6bb8dec9435b,PUBLIC HEALTH SCOTLAND,ALLIANCE,[],[]
60338e2b728ddc3804b5e60f,Generation Scotland,,https://healthdatagateway.org/detail/dfc3205c-3079-4e95-93e2-8a3a3beeea5a,019fad36-65ea-4d47-8d6d-a47240eeb801,TISSUE DIRECTORY,ALLIANCE,[],[]
60338e2b728ddc3804b5e610,Generation Scotland: Scottish Family Health Study,,https://healthdatagateway.org/detail/17ff9515-8296-435b-a50e-014168714689,f4f0ef1a-46cf-4734-8516-3adb0b62ae6d,GENERATION SCOTLAND,ALLIANCE,[],[]
60338e2f728ddc3804b5e611,Genvasc Primary Care Data,,https://healthdatagateway.org/detail/fa179e24-2068-4c34-b73c-230003010e9f,f397acff-a7af-4062-8e8b-c85889cc41df,UNIVERSITY HOSPITALS OF LEICESTER,ALLIANCE,[],[]
60338e30728ddc3804b5e612,HCV Research UK,,https://healthdatagateway.org/detail/069c213c-eb04-463e-a300-7614c03cf623,01492322-9b33-41cc-9f51-484024e45878,TISSUE DIRECTORY,ALLIANCE,[],[]
60338e7d728ddc3804b5e613,HPB Biobank,,https://healthdatagateway.org/detail/0b7ea326-fc05-4aca-a962-3f93128b91d1,ebe6c9dd-fb95-4301-a929-c21b8077753a,TISSUE DIRECTORY,ALLIANCE,[],[]
60338eb1728ddc3804b5e614,Human Biomaterials Resource Centre,,https://healthdatagateway.org/detail/89aac17d-f8a1-4ddc-9495-4adc278234a9,2f085ac6-d33d-4b9b-8a99-624cc51c3f17,TISSUE DIRECTORY,ALLIANCE,[],[]
60338eb3728ddc3804b5e615,Human Developmental Biology Resource (HDBR),,https://healthdatagateway.org/detail/01470238-7a17-47a5-a131-17178ba26a0a,399a6d67-7577-4476-a3b6-4bbceb5a8ff7,TISSUE DIRECTORY,ALLIANCE,[],[]
60338eb8728ddc3804b5e616,IBD NIHR BioResource: Case report form,Platinum ,https://healthdatagateway.org/detail/f88440b9-53fc-49df-82dd-9cdd3309bd36,877a7275-b99d-4ed4-9691-de577e0ab49e,GUT REACTION,HUB,RESEARCH USE ONLY,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338eba728ddc3804b5e617,IBD NIHR BioResource: Consent records,Platinum ,https://healthdatagateway.org/detail/3b0a3b33-dbd5-4cb0-b863-0e1fd80c9a1e,44ca2cf8-679e-447c-a9eb-55b32159679a,GUT REACTION,HUB,RESEARCH SPECIFIC RESTRICTIONS,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338ebc728ddc3804b5e618,IBD NIHR BioResource: Contact detail,Platinum ,https://healthdatagateway.org/detail/ad638da8-366b-481f-995e-fc326301eb16,02ddc5c9-03d4-40e4-9934-e60817ec8f3e,GUT REACTION,HUB,RESEARCH SPECIFIC RESTRICTIONS,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338ebe728ddc3804b5e619,IBD NIHR BioResource: Demographic,Platinum ,https://healthdatagateway.org/detail/d711d67c-7f48-4f9c-b482-ac3ed83f7990,b4121feb-f91b-4e20-a19b-fa49c7a5c1c1,GUT REACTION,HUB,RESEARCH USE ONLY,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338ec2728ddc3804b5e61a,IBD NIHR BioResource: Health and Lifestyle Questionnaire,Platinum ,https://healthdatagateway.org/detail/1046b837-c4d9-4688-a06e-d7b32d37a161,18bfe765-5733-41f3-8114-0a1ec2524b5b,GUT REACTION,HUB,RESEARCH USE ONLY,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338ec3728ddc3804b5e61b,IBD NIHR BioResource: NHS Trust data,Gold ,https://healthdatagateway.org/detail/2d6e8e68-2fc9-4b9c-a517-c5c5677af225,ae1898da-7fe5-4fe0-b10d-9f06cdec1735,GUT REACTION,HUB,RESEARCH USE ONLY,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338ec4728ddc3804b5e61c,IBD NIHR BioResource: SNP chip data,Platinum ,https://healthdatagateway.org/detail/df3cc57d-08ae-4e81-ae79-283d71cf8d95,3c749cfc-4008-4916-b64f-969d6a754c0f,GUT REACTION,HUB,RESEARCH USE ONLY,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338ec5728ddc3804b5e61d,IBD NIHR BioResource: SNP imputation data,Platinum ,https://healthdatagateway.org/detail/3bb25cba-b4dc-47f1-ab5e-b63f89500612,7dee2bd6-733a-4b2e-a942-7f9eaf8ebbc2,GUT REACTION,HUB,RESEARCH USE ONLY,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338ec7728ddc3804b5e61e,IBD NIHR BioResource: Sample holding,Platinum ,https://healthdatagateway.org/detail/9d4f445e-f81e-45d7-bd83-7e9f68199b4f,f2af20f9-af84-40ce-8a07-7d095948653e,GUT REACTION,HUB,RESEARCH USE ONLY,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338ec8728ddc3804b5e61f,IBD Registry,Platinum ,https://healthdatagateway.org/detail/05eadf79-02a7-4c1f-b1be-93694172a9b3,a406d06b-350e-4392-ab4e-b1012e422a34,GUT REACTION,HUB,RESEARCH SPECIFIC RESTRICTIONS,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338ec9728ddc3804b5e620,ICON9 Trial,,https://healthdatagateway.org/detail/097cc6bd-ce98-47ec-a73d-5d2c250f2697,1fdf266c-d5d8-418d-a423-81265da540a2,TISSUE DIRECTORY,ALLIANCE,[],[]
60338ecb728ddc3804b5e621,IDRIS Trial,,https://healthdatagateway.org/detail/e7979d81-708d-4657-857c-4ca95d05cda2,8437b207-c925-4dd1-9478-5af329cd736e,TISSUE DIRECTORY,ALLIANCE,[],[]
60338ecd728ddc3804b5e622,IMPORT HIGH trial blood samples,,https://healthdatagateway.org/detail/ff8231e5-3ede-4844-a21b-b1d05120e07e,edafebac-9479-4d2c-b44e-349091d5b35b,TISSUE DIRECTORY,ALLIANCE,[],[]
60338ecf728ddc3804b5e623,INCA Trial,,https://healthdatagateway.org/detail/0664f988-276e-4268-af43-1986a3101f38,edd55990-a616-4a9c-a4a2-38af136a349b,TISSUE DIRECTORY,ALLIANCE,[],[]
60338ed3728ddc3804b5e624,Infectious Diseases BioBank at King's College London,,https://healthdatagateway.org/detail/fd2317ea-c729-433b-b578-309118118b78,47b544f4-301c-43e0-b347-fc623ea1a8b3,TISSUE DIRECTORY,ALLIANCE,[],[]
60338edc728ddc3804b5e625,IoN Trial,,https://healthdatagateway.org/detail/17cd75a2-e2b5-440c-89b1-22c9f3b03a03,e10a660d-b84c-475f-abd4-024dd1af7a5d,TISSUE DIRECTORY,ALLIANCE,[],[]
60338edf728ddc3804b5e626,King's Health Partners Cancer Biobank,,https://healthdatagateway.org/detail/da9cdc4c-2790-47f4-b4b5-76e87ce450ae,a218d0b4-0273-4a04-ba17-c01dae6dcf33,TISSUE DIRECTORY,ALLIANCE,[],[]
60338ee0728ddc3804b5e627,LBIH Biobank,,https://healthdatagateway.org/detail/567b23fe-abf2-4e2e-88f7-505dfeaa3cde,c0318a31-a32c-4d3a-9591-dfe9352bf2b9,TISSUE DIRECTORY,ALLIANCE,[],[]
60338ee4728ddc3804b5e628,Leeds Breast Research Tissue Bank,,https://healthdatagateway.org/detail/6bde3902-5d69-4c24-9d10-f84a63efdb22,2dc1218d-df5f-4025-826c-cf5ca7d67882,TISSUE DIRECTORY,ALLIANCE,[],[]
60338ee5728ddc3804b5e629,"Leeds Dental Institute/School of Dentistry Leeds, Skeletal Tissues Bank",,https://healthdatagateway.org/detail/e3373d01-48c6-49bc-8c9b-827831e525b3,f94168a1-cab8-4211-90e0-38a241609697,TISSUE DIRECTORY,ALLIANCE,[],[]
60338ee6728ddc3804b5e62a,Leeds Multidisciplinary Research Tissue Bank,,https://healthdatagateway.org/detail/7793f54e-73be-4c97-a941-ba105b1b0480,7e60a651-b3d6-40ef-93dc-1f87dabee7be,TISSUE DIRECTORY,ALLIANCE,[],[]
60338ee8728ddc3804b5e62b,Leeds NIHR Biomarker Research Tissue Bank,,https://healthdatagateway.org/detail/0d79e0d8-9b3d-4450-9c34-0539673dc9a5,8648d251-6186-4383-82fc-c036a87c3842,TISSUE DIRECTORY,ALLIANCE,[],[]
60338ef9728ddc3804b5e62c,MDSBio,,https://healthdatagateway.org/detail/2c3e75c3-141a-4d29-b7f0-0dbe14fb18fd,13c71637-144e-4742-8aea-aefb778a360e,TISSUE DIRECTORY,ALLIANCE,[],[]
60338efa728ddc3804b5e62d,MFT Biobank,,https://healthdatagateway.org/detail/16445ebd-bd45-4ded-a7ae-05f33f676598,d17efe5d-325f-4fcf-b25e-87d1f6269bea,TISSUE DIRECTORY,ALLIANCE,[],[]
60338efb728ddc3804b5e62e,MRC Brain Banks Network,,https://healthdatagateway.org/detail/0d70b5c8-da5d-49c5-8ff5-0bdc7b5f6306,6f1b9a4e-2367-47f1-a985-3ed9bf3a7211,TISSUE DIRECTORY,ALLIANCE,[],[]
60338f08728ddc3804b5e62f,Manchester Cancer Research Centre (MCRC) Biobank,,https://healthdatagateway.org/detail/af2b3e6d-718e-464a-8c0d-5882fa1d869f,095d805c-4b62-4726-b968-bb2f1c463701,TISSUE DIRECTORY,ALLIANCE,[],[]
60338f09728ddc3804b5e630,Manchester Eye Tissue Repository,,https://healthdatagateway.org/detail/1406c52a-e5d6-4c57-883d-62e405eb604a,47fc8f03-eba1-4efa-ae3e-148a76b56517,TISSUE DIRECTORY,ALLIANCE,[],[]
60338f12728ddc3804b5e631,Maternity Services Dataset,,https://healthdatagateway.org/detail/ce1bcddb-a6af-4511-84c6-2a252d3eb202,173d07ab-5930-4d19-b3de-dcca193e62fd,BARTS HEALTH,ALLIANCE,[],[]
60338f5a728ddc3804b5e632,MesobanK,,https://healthdatagateway.org/detail/ddbc149a-db56-41de-bd2c-3624149f6e7e,b03835b7-7408-49a0-a9aa-ea405f9855c9,TISSUE DIRECTORY,ALLIANCE,[],[]
60338fad728ddc3804b5e633,Multiple Sclerosis and Parkinson's Tissue Bank,,https://healthdatagateway.org/detail/3f00330d-1f45-4cab-86c2-e91b7c1a59e9,4684d391-a6a7-44f7-bf4b-62b6b693f9fa,TISSUE DIRECTORY,ALLIANCE,[],[]
60338faf728ddc3804b5e634,Myeloma XII clinical trial samples,,https://healthdatagateway.org/detail/74241b17-23b7-4233-b7b9-1a484aa053b0,576fbcf8-ff25-4230-ae69-e72ca02b95f1,TISSUE DIRECTORY,ALLIANCE,[],[]
60338fb5728ddc3804b5e635,NHS Grampian Biorepository,,https://healthdatagateway.org/detail/ece82228-9af1-4699-a763-b4608908b645,10d0def8-dc03-473f-b60b-4c0dc3642a25,TISSUE DIRECTORY,ALLIANCE,[],[]
60338fb6728ddc3804b5e636,NHS Greater Glasgow & Clyde Bio-Repository,,https://healthdatagateway.org/detail/dcb4c87b-5884-41c0-b9af-d7d094dd0922,762976cc-83d0-4b31-a879-37f87f947406,TISSUE DIRECTORY,ALLIANCE,[],[]
60338fc1728ddc3804b5e637,NICAM: Nilotinib treatment for c-KIT mutated advanced AMM,,https://healthdatagateway.org/detail/c2c77d1a-d4d8-40cd-95f3-31912d4bd561,ba0edcaf-854d-4907-851a-280b56128b3b,TISSUE DIRECTORY,ALLIANCE,[],[]
60338fc6728ddc3804b5e638,NIHR BioResource: Case report form,,https://healthdatagateway.org/detail/a182b27f-5000-40f0-8afd-f2f193a31b7d,4b8675d3-dd87-4cca-804c-aaf0e4ff8140,NIHR BIORESOURCE,ALLIANCE,RESEARCH USE ONLY,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338fc7728ddc3804b5e639,NIHR BioResource: Consent records,,https://healthdatagateway.org/detail/e2f18151-1bce-4a54-ab32-af6296abdfda,1fb479b1-98d4-4d7b-91a2-8368ce3dc77c,NIHR BIORESOURCE,ALLIANCE,RESEARCH SPECIFIC RESTRICTIONS,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338fcb728ddc3804b5e63a,NIHR BioResource: Contact detail,,https://healthdatagateway.org/detail/eaf84760-348c-4a78-bd9f-489a5813276a,fc2fcaec-bd5b-4d43-9e0c-2fed36eff0e4,NIHR BIORESOURCE,ALLIANCE,RESEARCH SPECIFIC RESTRICTIONS,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338fcc728ddc3804b5e63b,NIHR BioResource: Demographic,,https://healthdatagateway.org/detail/8c573599-30cf-4708-bcbd-e2e37c795664,d2c486bb-b95b-4093-bb58-b196cfc08c7b,NIHR BIORESOURCE,ALLIANCE,RESEARCH USE ONLY,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338fcd728ddc3804b5e63c,NIHR BioResource: Full Blood Counts,,https://healthdatagateway.org/detail/cf8a9d13-0ee9-494d-b50d-cef39e7823c8,c20c2d81-c2d3-47cc-be38-93074467544c,NIHR BIORESOURCE,ALLIANCE,RESEARCH USE ONLY,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338fd0728ddc3804b5e63d,NIHR BioResource: Health and Lifestyle Questionnaire,,https://healthdatagateway.org/detail/1c3f55ec-d6fc-477e-a1b7-4b8dd43323c6,321e3ad6-96b9-4f19-bbc4-d06dfe2a59d5,NIHR BIORESOURCE,ALLIANCE,RESEARCH USE ONLY,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338fd1728ddc3804b5e63e,NIHR BioResource: Metabolite data,,https://healthdatagateway.org/detail/bf083b35-da74-4b82-87d3-203ba60325c6,dec09f2e-a93f-41e2-8217-72431ea4a19e,NIHR BIORESOURCE,ALLIANCE,RESEARCH USE ONLY,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338fd2728ddc3804b5e63f,NIHR BioResource: NHS Trust data,,https://healthdatagateway.org/detail/3f1d93ae-792e-4f0c-8cb7-40413b81e132,3731006a-ee7c-4d15-bc07-4eeb29a3d031,NIHR BIORESOURCE,ALLIANCE,RESEARCH USE ONLY,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338fd3728ddc3804b5e640,NIHR BioResource: Returned datasets,,https://healthdatagateway.org/detail/fb274dd9-27ab-4eac-9432-90373a9837e6,261bcf76-8621-4f0d-b2e6-310993d73daa,NIHR BIORESOURCE,ALLIANCE,RESEARCH USE ONLY,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338fd4728ddc3804b5e641,NIHR BioResource: SNP chip data,,https://healthdatagateway.org/detail/52a467b0-5401-4818-9c16-2e41d68704c1,c388676c-a5e5-419c-967c-239c1f0c3c5c,NIHR BIORESOURCE,ALLIANCE,RESEARCH USE ONLY,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338fd5728ddc3804b5e642,NIHR BioResource: SNP imputation data,,https://healthdatagateway.org/detail/1fcbb814-10e0-43b7-b383-b5c818090ac8,39d7ad29-be30-4e12-a7c8-d8757141de85,NIHR BIORESOURCE,ALLIANCE,RESEARCH USE ONLY,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338fd7728ddc3804b5e643,NIHR BioResource: Sample holding,,https://healthdatagateway.org/detail/dad781b9-43c2-4e8b-a377-e6c0f76d1c04,56993820-96e4-4a1f-9de1-bad53108c201,NIHR BIORESOURCE,ALLIANCE,RESEARCH USE ONLY,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338fd8728ddc3804b5e644,NIHR BioResource: Whole Genome Sequencing,,https://healthdatagateway.org/detail/fbad23e8-5079-4f11-b8b7-aaa01c0fbc4b,ecb90b4a-6f4f-4398-a4f6-d64891c4a137,NIHR BIORESOURCE,ALLIANCE,RESEARCH USE ONLY,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
60338fd9728ddc3804b5e645,NIHR Exeter Clinical Research Facility,,https://healthdatagateway.org/detail/af4af5cc-a9eb-4e0e-b50a-3cab4ac2daf9,df9b7bb1-1b26-4e67-b885-df2dcb8e3450,TISSUE DIRECTORY,ALLIANCE,[],[]
60338fda728ddc3804b5e646,NIHR Nottingham Digestive Diseases Collection,,https://healthdatagateway.org/detail/38254214-35f1-4564-b7bb-aab331732dab,f20bf814-ee80-4e67-ab00-afff884ddbb4,TISSUE DIRECTORY,ALLIANCE,[],[]
60338fdb728ddc3804b5e647,NIMRAD-TRANS,,https://healthdatagateway.org/detail/ddd49721-ff49-4f68-b3f5-e95a417fb0ac,039b55f7-d416-49ab-9bdb-4ff7dbc733df,TISSUE DIRECTORY,ALLIANCE,[],[]
60339014728ddc3804b5e648,National Diet and Nutrition Survey (NDNS),,https://healthdatagateway.org/detail/c960ffab-a94c-45e3-96a0-598719acfbf5,f86400cb-7cab-4e34-aab6-57138b6a96c2,TISSUE DIRECTORY,ALLIANCE,[],[]
60339031728ddc3804b5e649,National Neonatal Research Database,,https://healthdatagateway.org/detail/afc8af43-d6cd-4faa-b204-8fc471119b98,67020745-9def-4c6e-b5ac-bb273bd0a20e,NEONATAL DATA ANALYSIS UNIT - IMPERIAL COLLEGE LONDON,ALLIANCE,[],[]
60339044728ddc3804b5e64b,National Unified Renal Translational Research Enterprise (NURTuRE),,https://healthdatagateway.org/detail/9445e723-655a-43d0-a4e5-50313d98eac0,15f07cef-f4cc-4a50-90bc-9fd40f8b6327,TISSUE DIRECTORY,ALLIANCE,[],[]
60339071728ddc3804b5e64c,Northern Ireland Biobank (NIB),,https://healthdatagateway.org/detail/82f4cf19-9e6a-4c31-8cc3-085f3d44ba44,c6e1ea88-f5bf-4a57-953f-688f313fcb04,TISSUE DIRECTORY,ALLIANCE,[],[]
6033907d728ddc3804b5e64d,Obesity Research Biobank Syndicate (ORBiS),,https://healthdatagateway.org/detail/4cde083a-bf5a-4f57-97c6-38632e10050d,264a1987-a8cb-4a83-81e0-70b4c3893b7d,TISSUE DIRECTORY,ALLIANCE,[],[]
6033907f728ddc3804b5e64e,"Oncology Clinical Trials Office, University of Oxford",,https://healthdatagateway.org/detail/8466ec6f-8a4c-4286-8138-04c35e12b1f8,4a65f6d6-f2e4-4d98-a3a4-94a32206836d,TISSUE DIRECTORY,ALLIANCE,[],[]
6033908d728ddc3804b5e64f,Oxford Musculoskeletal Biobank,,https://healthdatagateway.org/detail/865f0e79-f862-493b-b863-b39b777d60ca,ccd6e59d-3582-4f47-a4cd-f5845192d75c,TISSUE DIRECTORY,ALLIANCE,[],[]
603390a0728ddc3804b5e650,PHOENIX DDR-Anti-PD-L1 Trial,,https://healthdatagateway.org/detail/f9c40294-92d8-45cd-b11a-70eb0fc09004,df94730b-374b-4d91-8116-1c10a7c77c4e,TISSUE DIRECTORY,ALLIANCE,[],[]
603390a1728ddc3804b5e651,PHOTO Translational bladder cancer biorepository,,https://healthdatagateway.org/detail/f71e0f89-edf6-4070-9045-6024b00f79ca,07d1b768-78f6-41e8-995a-66afd2549b34,TISSUE DIRECTORY,ALLIANCE,[],[]
603390a2728ddc3804b5e652,POUT-T,,https://healthdatagateway.org/detail/4dd3f23c-44be-4126-aac5-ba655d07855c,c6e0e70e-7f23-4a44-a2cf-1d7d87be7808,TISSUE DIRECTORY,ALLIANCE,[],[]
603390a3728ddc3804b5e653,PTCL Biobank,,https://healthdatagateway.org/detail/0121c132-5be6-414e-853b-885ff301854f,19fa25a7-c15d-441c-b635-ad49043e7a96,TISSUE DIRECTORY,ALLIANCE,[],[]
603390e4728ddc3804b5e654,"Problems, Diagnosis and Procedures",,https://healthdatagateway.org/detail/f2b4211b-1af7-46ff-82a3-35b29d1d478e,51b41359-1558-48df-9950-88f75ca6ac4c,BARTS HEALTH,ALLIANCE,[],[]
603390e9728ddc3804b5e655,Public Health England Seroepidemiology Unit,,https://healthdatagateway.org/detail/b7a352ee-6306-4bd8-b9bc-f2a69fe17d70,89497432-17e0-49f4-96a4-65ef57d07701,TISSUE DIRECTORY,ALLIANCE,[],[]
603390ea728ddc3804b5e656,QTL Programme at MRC HGU,,https://healthdatagateway.org/detail/22739526-317f-4b0e-a23b-ece0c859958f,351cc017-caff-4303-8a48-1aa1b90fce2b,TISSUE DIRECTORY,ALLIANCE,[],[]
603390fa728ddc3804b5e657,RAPPER,,https://healthdatagateway.org/detail/94fab6d3-9753-4ffd-ade2-02d199d93f94,76d26f0f-0136-4ae5-8be9-37782a70bac5,TISSUE DIRECTORY,ALLIANCE,[],[]
603390fc728ddc3804b5e658,RATHL Trial,,https://healthdatagateway.org/detail/99812cec-ea1c-4979-8e00-32df5bad000b,e5ec63dd-4da5-4119-99c8-5cc79045618c,TISSUE DIRECTORY,ALLIANCE,[],[]
603390fe728ddc3804b5e659,REQUITE,,https://healthdatagateway.org/detail/fede80e2-aea9-4229-8024-39b09110be7b,b5217dcb-582f-4914-ae45-9eb3899add30,TISSUE DIRECTORY,ALLIANCE,[],[]
60339101728ddc3804b5e65a,RIO,,https://healthdatagateway.org/detail/cde234d0-748b-4df6-a59d-3268cc7e8c1d,18bc81e3-7d99-4152-bd7a-3c90ee7e489d,TISSUE DIRECTORY,ALLIANCE,[],[]
6033910a728ddc3804b5e65b,Research Donors Ltd,,https://healthdatagateway.org/detail/826114ca-2563-4c0c-b023-3417ead32956,fcb62cb3-c876-47a3-961e-fb27c6f718fa,TISSUE DIRECTORY,ALLIANCE,[],[]
60339128728ddc3804b5e65c,SCOT translational sample collection,,https://healthdatagateway.org/detail/c78122ae-8be1-40d7-8567-b83059941c16,b3b790a7-a455-4efb-9c68-60e7131cb836,TISSUE DIRECTORY,ALLIANCE,[],[]
6033912d728ddc3804b5e65d,STAMPEDE,,https://healthdatagateway.org/detail/60b148f7-b48c-49c4-9286-b83691cfc7b2,71eb0192-1124-4b27-86e4-1139e0047a02,TISSUE DIRECTORY,ALLIANCE,[],[]
6033912e728ddc3804b5e65e,SWIFT-RTB,,https://healthdatagateway.org/detail/24f2374a-e804-434e-a805-e29b332b0693,d387ed7c-14fa-49e2-8ced-df0f9372eb88,TISSUE DIRECTORY,ALLIANCE,[],[]
60339143728ddc3804b5e65f,Scottish Cancer Registry (SMR06),,https://healthdatagateway.org/detail/a971ac7b-04e5-4bd5-8bfa-b456d5ed4dbf,ad36dc03-1856-44de-99b0-1af6f312d86b,PUBLIC HEALTH SCOTLAND,ALLIANCE,[],[]
60339144728ddc3804b5e660,Scottish Human Papillomavirus Archive,,https://healthdatagateway.org/detail/270b55a8-a9ee-44ee-8db6-eb214e721eea,4883530f-1c8d-49aa-886e-ea3b958772ea,TISSUE DIRECTORY,ALLIANCE,[],[]
